page_id,year,month,rank,title,views
183231,2020,9,876,Irena Dziedzic,15369
495625,2020,9,890,Tomasz Kammel,15236
3849212,2020,9,899,Sprawiedliwi – Wydział Kryminalny,15130
102473,2020,9,922,Chociemir,14848
2091622,2020,9,941,Marcin Tyszka,14691
2865738,2020,9,965,Lista odcinków serialu Świat według Kiepskich,14445
593174,2020,10,19,Agnieszka Fatyga,122378
1289330,2020,10,59,Jerzy Kalibabka,68695
828336,2020,10,60,Dorota Kawęcka,68179
3110896,2020,10,86,Aleksander Milwiw-Baron,55276
4791773,2020,10,101,Przemysław Kossakowski,52231
793340,2020,10,106,Arnold Boczek,50826
5132059,2020,10,121,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce,48583
134786,2020,10,128,Dzień Edukacji Narodowej,46056
4153150,2020,10,130,Antifa w Polsce,45800
2528082,2020,10,168,Dorota Szelągowska,41537
156499,2020,10,191,Małgorzata Domagalik,38846
3108052,2020,10,192,Joanna Przetakiewicz,38794
1524920,2020,10,216,Rinke Rooyens,36536
541133,2020,10,245,Stan nadzwyczajny,34552
4591948,2020,10,250,Love Island. Wyspa miłości,33890
4750829,2020,10,263,Hotel Paradise,33039
4082870,2020,10,284,Michał Kempa,32171
4566742,2020,10,287,Fame MMA,31956
1760837,2020,10,297,Chada,31485
1062057,2020,10,299,Grupy Szturmowe,31265
97207,2020,10,374,Wykaz ras psów agresywnych,27677
21322,2020,10,474,Stopnie naukowe w Polsce,24327
2245812,2020,10,480,Antoni Pszoniak,24175
1608755,2020,10,491,Kamila Boruta,23842
204993,2020,10,492,Stan wojenny w Polsce,23838
2865738,2020,10,548,Lista odcinków serialu Świat według Kiepskich,22727
5417420,2020,10,603,Kamienie na szaniec,21691
69782,2020,10,657,Deklinacja w języku polskim,20659
164329,2020,10,677,Molesta Ewenement,20373
4890397,2020,10,693,Karol Dziuba,20218
800118,2020,10,701,Marian Paździoch,20052
833452,2020,10,724,Paweł Rozwadowski,19708
4600808,2020,10,804,Ninja Warrior Polska,18520
1330812,2020,10,809,Grzmot (symbol),18469
4856320,2020,10,814,Królestwo kobiet,18437
90690,2020,10,834,Wojciech Mann,18204
722083,2020,10,848,"Felix, Net i Nika oraz Gang Niewidzialnych Ludzi",18068
330904,2020,10,886,Jolanta Pieńkowska,17715
3849212,2020,10,905,Sprawiedliwi – Wydział Kryminalny,17473
1379920,2020,10,917,Jerzy Błaszczyk,17334
4452845,2020,10,982,Zakochani po uszy,16744
4566742,2020,11,33,Fame MMA,136850
4771599,2020,11,113,Piotr Patkowski,62036
5132059,2020,11,149,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce,52590
593174,2020,11,200,Agnieszka Fatyga,44568
4750829,2020,11,263,Hotel Paradise,40378
4933871,2020,11,270,Gambit królowej,40105
3110896,2020,11,279,Aleksander Milwiw-Baron,39770
200005,2020,11,284,Sławomir Świerzyński,39593
4153150,2020,11,310,Antifa w Polsce,37901
2528082,2020,11,331,Dorota Szelągowska,36862
1760837,2020,11,401,Chada,33825
1289330,2020,11,424,Jerzy Kalibabka,32866
5417420,2020,11,435,Kamienie na szaniec,32537
482592,2020,11,459,Wielka improwizacja,31566
4890977,2020,11,524,Filip Gurłacz,29527
2687324,2020,11,589,Dziady część II,28154
69782,2020,11,765,Deklinacja w języku polskim,23899
678774,2020,11,824,Czasowniki modalne w języku niemieckim,23066
97207,2020,11,867,Wykaz ras psów agresywnych,22629
495625,2020,11,897,Tomasz Kammel,22202
4064720,2020,11,904,Gustaw (Dziady),22087
4909825,2020,11,915,Ludzie i bogowie,21959
3311795,2020,11,926,Błażej Król,21891
2865738,2020,11,930,Lista odcinków serialu Świat według Kiepskich,21855
2557864,2020,11,944,Trawienie u człowieka,21712
755919,2020,11,970,Wiktor Bater,21258
1550465,2020,12,41,Kolędy polskie,88869
874906,2020,12,130,Ariadna Gierek-Łapińska,48990
4566742,2020,12,174,Fame MMA,43653
193093,2020,12,186,Milano (zespół muzyczny),42604
1373254,2020,12,189,Paweł Golec,41996
817894,2020,12,241,Krzysztof Machalica,37809
593174,2020,12,262,Agnieszka Fatyga,36573
2528082,2020,12,335,Dorota Szelągowska,31900
1760837,2020,12,375,Chada,29879
3754675,2020,12,452,Stanisław Karpiel-Bułecka,27402
204993,2020,12,467,Stan wojenny w Polsce,26875
3108052,2020,12,498,Joanna Przetakiewicz,26065
3464261,2020,12,513,Stanisława Gierek-Ciaciura,25619
1652151,2020,12,560,Wiktor Osiecki,24542
39149,2020,12,574,Mensa (mebel),24339
198353,2020,12,596,Reprezentacja Polski w skokach narciarskich,23591
1458801,2020,12,624,Witold Dąbrowski (poeta),23050
1015127,2020,12,629,Reasumpcja,22877
1524920,2020,12,655,Rinke Rooyens,22424
3110896,2020,12,674,Aleksander Milwiw-Baron,22140
4062841,2020,12,691,Kacper Lisowski,21888
147856,2020,12,723,Maciej Zięba (dominikanin),21271
731270,2020,12,727,Augustyn Pelanowski,21135
532055,2020,12,794,Jerzy Nasierowski,20164
4153323,2020,12,799,Edyta Golec,20118
5132059,2020,12,822,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce,19849
4452845,2020,12,825,Zakochani po uszy,19793
2604870,2020,12,891,Rolnictwo w Afryce,19034
678774,2020,12,927,Czasowniki modalne w języku niemieckim,18598
482592,2020,12,935,Wielka improwizacja,18510
3690242,2020,12,939,Piękni i Młodzi,18426
2865738,2020,12,945,Lista odcinków serialu Świat według Kiepskich,18355
28852,2020,12,968,Budowa serca człowieka,18102
4427481,2021,1,21,Złomowisko PL,163188
1845137,2021,1,45,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,94662
1823399,2021,1,78,Marta Przybora,70856
661188,2021,1,100,Roman Frankl,60486
198353,2021,1,131,Reprezentacja Polski w skokach narciarskich,51870
1485548,2021,1,156,Kamila Sammler,49090
4079721,2021,1,168,Monique Lehman,47866
1652151,2021,1,205,Wiktor Osiecki,44054
4566742,2021,1,210,Fame MMA,43521
1039763,2021,1,226,Edward Miszczak,41214
729761,2021,1,251,Maja Frykowska,38884
800118,2021,1,254,Marian Paździoch,38623
1760837,2021,1,291,Chada,36104
2080955,2021,1,335,Ewa Maria Morelle,33536
475997,2021,1,364,Jacek Zejdler,32200
343412,2021,1,368,Vox (zespół muzyczny),32117
209246,2021,1,398,Zima stulecia,30761
3308854,2021,1,481,Artur Bartłomiej Chmielewski,27725
3673045,2021,1,505,Marta Manowska,27145
3956986,2021,1,522,Jerzy Zięba,26701
4566160,2021,1,549,Zbigniew Gaciong,26060
2865738,2021,1,560,Lista odcinków serialu Świat według Kiepskich,25885
131186,2021,1,586,Mariusz Czajka,25342
3647339,2021,1,647,Radosław Kotarski,24187
4791773,2021,1,682,Przemysław Kossakowski,23467
919038,2021,1,722,Wojciech Wieteska,22663
2916980,2021,1,723,Małgorzata Rozenek-Majdan,22590
193093,2021,1,729,Milano (zespół muzyczny),22558
147856,2021,1,771,Maciej Zięba (dominikanin),21878
3971571,2021,1,794,Jan Śpiewak (działacz społeczny),21538
4717725,2021,1,812,Zenek,21195
2528082,2021,1,824,Dorota Szelągowska,21021
90690,2021,1,918,Wojciech Mann,19936
4452845,2021,1,921,Zakochani po uszy,19899
4566742,2021,2,20,Fame MMA,98414
1575838,2021,2,169,Klątwa (dramat),40227
164329,2021,2,198,Molesta Ewenement,37143
1987131,2021,2,276,Piotr Suchora,32318
438686,2021,2,372,Polscy medaliści zimowych igrzysk olimpijskich,28068
1760837,2021,2,379,Chada,27776
2865738,2021,2,478,Lista odcinków serialu Świat według Kiepskich,25004
678774,2021,2,493,Czasowniki modalne w języku niemieckim,24722
3647339,2021,2,516,Radosław Kotarski,24242
2604870,2021,2,562,Rolnictwo w Afryce,23472
3154145,2021,2,573,Elżbieta Kowalewska,23226
2528082,2021,2,625,Dorota Szelągowska,22435
2916980,2021,2,692,Małgorzata Rozenek-Majdan,21209
5417420,2021,2,702,Kamienie na szaniec,21026
482592,2021,2,703,Wielka improwizacja,21010
209246,2021,2,717,Zima stulecia,20766
198353,2021,2,790,Reprezentacja Polski w skokach narciarskich,19813
4791773,2021,2,816,Przemysław Kossakowski,19337
3733133,2021,2,848,Marcin Matczak,18950
495625,2021,2,858,Tomasz Kammel,18864
69782,2021,2,879,Deklinacja w języku polskim,18641
4750829,2021,2,886,Hotel Paradise,18551
21322,2021,2,921,Stopnie naukowe w Polsce,18288
454960,2021,2,975,Jacek Janczarski,17819
4492165,2021,2,990,Dance Dance Dance,17670
4566742,2021,3,5,Fame MMA,248216
1492061,2021,3,48,Ewa Mirowska,75421
4591948,2021,3,99,Love Island. Wyspa miłości,55216
5045623,2021,3,108,Beata Fudalej,53943
4492165,2021,3,138,Dance Dance Dance,49608
1760837,2021,3,238,Chada,39658
3647339,2021,3,247,Radosław Kotarski,38666
678774,2021,3,314,Czasowniki modalne w języku niemieckim,34409
4750829,2021,3,315,Hotel Paradise,34394
3110896,2021,3,368,Aleksander Milwiw-Baron,31898
3733133,2021,3,403,Marcin Matczak,30504
242362,2021,3,485,Piotr Semka,27977
4972433,2021,3,496,Lista odcinków programu Twoja twarz brzmi znajomo,27726
1546704,2021,3,509,Rafał Fudalej,27345
4771599,2021,3,649,Piotr Patkowski,24110
5034617,2021,3,679,Zofia Paryła,23475
4932780,2021,3,690,Agata Wątróbska,23275
1059427,2021,3,702,Natalia Niemen,23147
2156455,2021,3,770,Małgorzata Niemen,22092
4791773,2021,3,800,Przemysław Kossakowski,21629
2865738,2021,3,804,Lista odcinków serialu Świat według Kiepskich,21592
5417420,2021,3,820,Kamienie na szaniec,21349
1198929,2021,3,895,Piotr Majewski (ur. 1962),20157
3354318,2021,3,907,Sylwester Wardęga,20040
4600808,2021,3,927,Ninja Warrior Polska,19839
482592,2021,3,969,Wielka improwizacja,19354
5051743,2021,4,14,Ekipa Friza,172308
3733133,2021,4,53,Marcin Matczak,75743
4566742,2021,4,55,Fame MMA,73501
1491733,2021,4,57,Dyskografia Krzysztofa Krawczyka,72547
1395019,2021,4,71,Mikołaj Müller,67694
1580342,2021,4,77,Marian Lichtman,65289
1865588,2021,4,150,Andrzej Kosmala,47548
4932780,2021,4,231,Agata Wątróbska,38870
4750829,2021,4,235,Hotel Paradise,38690
4591948,2021,4,256,Love Island. Wyspa miłości,36882
1714684,2021,4,265,Strój kociewski,36411
4492165,2021,4,309,Dance Dance Dance,33664
4865484,2021,4,337,Sławomir Nowak,31980
1587841,2021,4,355,Sławomir Kowalewski (ur. 1946),30988
184419,2021,4,380,Tadeusz Sznuk,29966
2528082,2021,4,386,Dorota Szelągowska,29613
97207,2021,4,438,Wykaz ras psów agresywnych,27977
678774,2021,4,439,Czasowniki modalne w języku niemieckim,27941
4972433,2021,4,447,Lista odcinków programu Twoja twarz brzmi znajomo,27531
96935,2021,4,518,Roman Kluska,25533
29977,2021,4,558,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),24681
2372498,2021,4,565,Łukasz Jurkowski,24602
4600808,2021,4,578,Ninja Warrior Polska,24288
1760837,2021,4,644,Chada,23052
1995653,2021,4,702,Piotr Natanek,22124
3108052,2021,4,710,Joanna Przetakiewicz,22013
4877130,2021,4,742,Sonia Mietielica,21636
4791773,2021,4,809,Przemysław Kossakowski,20489
5290449,2021,4,825,Anna Matysiak,20254
495625,2021,4,839,Tomasz Kammel,20082
20545,2021,4,869,Polska czerwona księga zwierząt,19834
3110896,2021,4,929,Aleksander Milwiw-Baron,19188
2865738,2021,4,930,Lista odcinków serialu Świat według Kiepskich,19159
786716,2021,4,961,Polska czerwona księga roślin,18755
3754675,2021,4,967,Stanisław Karpiel-Bułecka,18694
4566742,2021,5,9,Fame MMA,173619
5051743,2021,5,16,Ekipa Friza,123076
3875614,2021,5,169,Marcin Wiącek,37314
4750829,2021,5,179,Hotel Paradise,36467
1379920,2021,5,203,Jerzy Błaszczyk,34246
4932780,2021,5,238,Agata Wątróbska,31939
2795125,2021,5,328,Marcin Kindla,27243
4492165,2021,5,336,Dance Dance Dance,27032
3162572,2021,5,348,Święto Najświętszej Maryi Panny Królowej Polski,26686
649878,2021,5,366,Sławomir Borewicz,26083
2558738,2021,5,370,Mateusz Gąsiewski,26019
3754675,2021,5,426,Stanisław Karpiel-Bułecka,24529
1760837,2021,5,470,Chada,23054
2528082,2021,5,479,Dorota Szelągowska,22683
4972433,2021,5,481,Lista odcinków programu Twoja twarz brzmi znajomo,22667
558065,2021,5,484,Góry Towarne,22647
4510113,2021,5,488,To był rok!,22567
1039763,2021,5,489,Edward Miszczak,22557
1803816,2021,5,511,Tomasz Torres,22273
3849212,2021,5,664,Sprawiedliwi – Wydział Kryminalny,19849
678774,2021,5,685,Czasowniki modalne w języku niemieckim,19459
2372498,2021,5,795,Łukasz Jurkowski,18142
5290449,2021,5,805,Anna Matysiak,18041
1648015,2021,5,867,Radoskór,17427
2865738,2021,5,868,Lista odcinków serialu Świat według Kiepskich,17421
97207,2021,5,931,Wykaz ras psów agresywnych,16789
795115,2021,5,956,Józef Papkin,16511
5083295,2021,5,961,Leszek Miszczyk,16451
5051743,2021,6,41,Ekipa Friza,65673
2372498,2021,6,92,Łukasz Jurkowski,44602
5046043,2021,6,155,Sylwia Dekiert,36310
504620,2021,6,302,Maria Czubaszek,26639
4566742,2021,6,318,Fame MMA,25960
3127740,2021,6,398,Historia reprezentacji Polski w piłce nożnej mężczyzn,22644
4750829,2021,6,445,Hotel Paradise,21247
789125,2021,6,448,Zbigniew Hałat,21161
5097915,2021,6,597,Tadeusz Łapiński (lekarz),18221
2709303,2021,6,661,Szkolna skala ocen w Polsce,17060
4265454,2021,6,664,Emil Stępień,17018
4771599,2021,6,702,Piotr Patkowski,16506
2865738,2021,6,821,Lista odcinków serialu Świat według Kiepskich,15017
2916980,2021,6,822,Małgorzata Rozenek-Majdan,15009
97207,2021,6,877,Wykaz ras psów agresywnych,14456
1075672,2021,6,941,Trąby powietrzne w Polsce,13878
5051743,2021,7,24,Ekipa Friza,77861
3875614,2021,7,31,Marcin Wiącek,69497
4791773,2021,7,82,Przemysław Kossakowski,45498
1062155,2021,7,110,Robert Kochanek,41333
4307220,2021,7,169,Akop Szostak,34749
513054,2021,7,208,Leszek Benke,31506
4566742,2021,7,264,Fame MMA,27762
1414026,2021,7,366,Dariusz Zawadka,23236
606739,2021,7,380,Jan Janga-Tomaszewski,22792
783009,2021,7,384,Andrzej Banasiak,22623
3733133,2021,7,420,Marcin Matczak,21618
2528082,2021,7,432,Dorota Szelągowska,21412
193093,2021,7,452,Milano (zespół muzyczny),20891
1210907,2021,7,471,Motyle dzienne Polski,20395
1459517,2021,7,503,Paweł Słomiński,19689
4838342,2021,7,523,Historyczne tablice rejestracyjne w Polsce,19258
2865738,2021,7,552,Lista odcinków serialu Świat według Kiepskich,18857
4771599,2021,7,625,Piotr Patkowski,17809
789125,2021,7,683,Zbigniew Hałat,16766
1645386,2021,7,696,Spotkanie z Balladą,16633
1379920,2021,7,701,Jerzy Błaszczyk,16579
1264615,2021,7,726,Jacek Łęski,16295
97207,2021,7,756,Wykaz ras psów agresywnych,15989
141571,2021,7,777,Fundusz Obsługi Zadłużenia Zagranicznego,15829
1760837,2021,7,845,Chada,15104
93310,2021,7,900,Numery kierunkowe w Polsce,14524
2916980,2021,7,968,Małgorzata Rozenek-Majdan,13951
1407765,2021,7,969,Polscy medaliści letnich igrzysk olimpijskich,13945
1039763,2021,8,30,Edward Miszczak,81851
4566742,2021,8,31,Fame MMA,81087
5051743,2021,8,44,Ekipa Friza,68708
1015127,2021,8,122,Reasumpcja,43661
304455,2021,8,127,Oddział Zamknięty,43117
1407765,2021,8,169,Polscy medaliści letnich igrzysk olimpijskich,37566
4937941,2021,8,186,Anna Kornecka (prawnik),36297
4617368,2021,8,197,Gabi Drzewiecka,34851
1264615,2021,8,236,Jacek Łęski,31791
4575300,2021,8,286,Robert Żarczyński,28775
1062155,2021,8,299,Robert Kochanek,27924
649252,2021,8,338,Felicjan Andrzejczak,26273
2421809,2021,8,389,Borys Mańkowski,24596
1541960,2021,8,397,Lista członków zespołu Budka Suflera,24144
3551554,2021,8,403,Kortez,23875
1688178,2021,8,414,Agnieszka Mrozińska,23176
93310,2021,8,416,Numery kierunkowe w Polsce,23089
179389,2021,8,432,Maciej Balcar,22576
2304885,2021,8,529,Emerytura olimpijska,20250
3733133,2021,8,558,Marcin Matczak,19835
1232047,2021,8,564,Agnieszka Woźniak-Starak,19703
775690,2021,8,585,Marta Cugier,19288
1760837,2021,8,596,Chada,19102
565959,2021,8,661,Dominika Gawęda,18327
2865738,2021,8,681,Lista odcinków serialu Świat według Kiepskich,18061
2528082,2021,8,808,Dorota Szelągowska,16583
5004864,2021,8,934,Łukasz Mejza,15145
881145,2021,8,940,Diana Rudnik,15077
3966210,2021,8,947,Gliniarze (serial telewizyjny),15031
1047205,2021,8,949,Karolina Korwin Piotrowska,15015
4604953,2021,8,961,Piotr Woźniak-Starak,14907
4452845,2021,8,978,Zakochani po uszy,14779
2764644,2021,9,10,Bezczel,155655
4707942,2021,9,48,Sosnowski (muzyk),66411
4566742,2021,9,58,Fame MMA,58432
2294699,2021,9,76,Reaktywność reaktora,48815
4857720,2021,9,119,Jan Wedel,38943
5042280,2021,9,123,Fort Boyard (polski program telewizyjny),38488
5051743,2021,9,155,Ekipa Friza,35510
147856,2021,9,169,Maciej Zięba (dominikanin),33519
5134760,2021,9,199,Receptura (serial telewizyjny),30805
3733133,2021,9,204,Marcin Matczak,30277
2528082,2021,9,210,Dorota Szelągowska,30017
1760837,2021,9,224,Chada,29252
4591948,2021,9,281,Love Island. Wyspa miłości,26072
3671294,2021,9,322,Marcin Wrzosek,24521
3314730,2021,9,335,Jan Kliment (tancerz),24117
93310,2021,9,394,Numery kierunkowe w Polsce,22336
4704393,2021,9,399,Grzegorz Markocki,22208
1078865,2021,9,419,Anna Szulc,21578
4750829,2021,9,450,Hotel Paradise,21050
4082870,2021,9,490,Michał Kempa,20266
4972433,2021,9,500,Lista odcinków programu Twoja twarz brzmi znajomo,20160
730857,2021,9,572,Aleksandra Kwaśniewska,18864
2372498,2021,9,631,Łukasz Jurkowski,17915
2421809,2021,9,721,Borys Mańkowski,16724
607327,2021,9,723,Emil Wedel,16708
3110896,2021,9,816,Aleksander Milwiw-Baron,15660
804692,2021,9,830,Maciej Sawicki,15545
6007112,2021,9,903,Chłopiec w pasiastej piżamie,14835
3759751,2021,9,976,Tomasz Oświeciński,14288
4566742,2021,10,17,Fame MMA,112794
3733133,2021,10,36,Marcin Matczak,80214
134786,2021,10,99,Dzień Edukacji Narodowej,44054
3110896,2021,10,117,Aleksander Milwiw-Baron,41325
4972433,2021,10,173,Lista odcinków programu Twoja twarz brzmi znajomo,33817
5051743,2021,10,228,Ekipa Friza,29605
3829451,2021,10,280,Hanna Żudziewicz,27334
5004864,2021,10,315,Łukasz Mejza,25842
1177840,2021,10,321,Zuzanna Leśniak,25619
4857720,2021,10,323,Jan Wedel,25526
3314730,2021,10,368,Jan Kliment (tancerz),24168
2421809,2021,10,371,Borys Mańkowski,24094
4265454,2021,10,394,Emil Stępień,23440
4886678,2021,10,416,Stowarzyszenie Roty Niepodległości,22720
2528082,2021,10,424,Dorota Szelągowska,22481
4750829,2021,10,431,Hotel Paradise,22146
3671294,2021,10,461,Marcin Wrzosek,21567
93310,2021,10,478,Numery kierunkowe w Polsce,21108
4591948,2021,10,507,Love Island. Wyspa miłości,20735
3108052,2021,10,537,Joanna Przetakiewicz,20124
5134760,2021,10,569,Receptura (serial telewizyjny),19608
1034284,2021,10,643,Rafał Maserak,18381
1760837,2021,10,698,Chada,17780
805572,2021,10,733,Jarosław Sokołowski (gangster),17389
1864568,2021,10,763,Tomasz Ciachorowski,16988
4600808,2021,10,795,Ninja Warrior Polska,16609
1289330,2021,10,802,Jerzy Kalibabka,16570
515841,2021,10,803,Puginał,16560
4579545,2021,10,817,Jacek Jeschke,16386
21322,2021,10,818,Stopnie naukowe w Polsce,16374
2372498,2021,10,844,Łukasz Jurkowski,16170
4082870,2021,10,874,Michał Kempa,15874
3240264,2021,10,894,Inflacja w Polsce,15624
265795,2021,10,945,Kastor i Polluks,15283
678774,2021,10,991,Czasowniki modalne w języku niemieckim,14813
4566742,2021,11,15,Fame MMA,116408
3671294,2021,11,45,Marcin Wrzosek,71325
5004864,2021,11,64,Łukasz Mejza,59913
5089375,2021,11,69,Kasjusz Życiński,57978
593174,2021,11,101,Agnieszka Fatyga,45937
664234,2021,11,106,Katarzyna Gärtner,45253
4886678,2021,11,138,Stowarzyszenie Roty Niepodległości,39936
1989081,2021,11,228,Robert Motyka,31681
3110896,2021,11,257,Aleksander Milwiw-Baron,29579
4465579,2021,11,329,Rafał Szatan,27220
3849212,2021,11,369,Sprawiedliwi – Wydział Kryminalny,25742
3733133,2021,11,380,Marcin Matczak,25522
383656,2021,11,386,Andrzej Urny,25318
2528082,2021,11,464,Dorota Szelągowska,23141
5051743,2021,11,486,Ekipa Friza,22510
856148,2021,11,495,Bogdan Łyszkiewicz,22367
4750829,2021,11,512,Hotel Paradise,21966
3822039,2021,11,561,Jan Młynarski,21086
1057387,2021,11,591,Andrzej Butruk,20691
4972433,2021,11,601,Lista odcinków programu Twoja twarz brzmi znajomo,20464
805572,2021,11,628,Jarosław Sokołowski (gangster),19993
1760837,2021,11,646,Chada,19644
1024254,2021,11,762,Polskie przejścia graniczne z Białorusią,17995
93310,2021,11,779,Numery kierunkowe w Polsce,17795
2865738,2021,11,790,Lista odcinków serialu Świat według Kiepskich,17615
4398422,2021,11,846,Krystian Kinastowski,17143
979795,2021,11,895,Witold Odrobina,16497
3240264,2021,11,898,Inflacja w Polsce,16491
730857,2021,11,943,Aleksandra Kwaśniewska,16076
5004864,2021,12,11,Łukasz Mejza,125504
648286,2021,12,49,Antoni Gucwiński,68300
1550465,2021,12,52,Kolędy polskie,68073
200005,2021,12,68,Sławomir Świerzyński,59986
201980,2021,12,114,Beata Rybotycka,46897
1989081,2021,12,179,Robert Motyka,37058
4771599,2021,12,184,Piotr Patkowski,36815
193093,2021,12,224,Milano (zespół muzyczny),32837
4566742,2021,12,255,Fame MMA,30568
2799104,2021,12,355,Andrzej Jaroszewicz,25607
3318450,2021,12,452,Rafał Piech,22543
5051743,2021,12,472,Ekipa Friza,22037
664234,2021,12,558,Katarzyna Gärtner,20225
2528082,2021,12,632,Dorota Szelągowska,19116
805572,2021,12,648,Jarosław Sokołowski (gangster),18899
3822039,2021,12,663,Jan Młynarski,18688
4750829,2021,12,666,Hotel Paradise,18672
1760837,2021,12,682,Chada,18410
3110896,2021,12,717,Aleksander Milwiw-Baron,18035
495625,2021,12,723,Tomasz Kammel,17945
93310,2021,12,743,Numery kierunkowe w Polsce,17728
2865738,2021,12,785,Lista odcinków serialu Świat według Kiepskich,17249
2916980,2021,12,809,Małgorzata Rozenek-Majdan,17021
2421809,2021,12,860,Borys Mańkowski,16569
4487665,2021,12,863,Marta Burdynowicz,16531
3690242,2021,12,901,Piękni i Młodzi,16163
198353,2021,12,913,Reprezentacja Polski w skokach narciarskich,16039
3240264,2021,12,949,Inflacja w Polsce,15693
2967773,2021,12,972,Mariusz Dzierżawski,15498
209246,2021,12,975,Zima stulecia,15447
783009,2022,1,2,Andrzej Banasiak,580634
805572,2022,1,10,Jarosław Sokołowski (gangster),208816
4663241,2022,1,29,Jak zostałem gangsterem. Historia prawdziwa,93669
760345,2022,1,31,Janusz Prasol,92478
1518340,2022,1,46,Łódzka „ośmiornica”,78986
1115787,2022,1,50,Ryszard Bogucki,73147
5833917,2022,1,54,Sztos,68441
804412,2022,1,63,Henryk Niewiadomski,64439
729021,2022,1,65,Andrzej Nowak (gitarzysta),63837
1115751,2022,1,66,Mirosław Danielak,63531
3532829,2022,1,68,Leszek Danielak,63322
4566742,2022,1,118,Fame MMA,48107
5148308,2022,1,123,Przemysław Gąsiorowicz,47031
818689,2022,1,142,Mariusz Ziomecki,44311
1563506,2022,1,167,Pjus,42375
5020181,2022,1,177,MMA-VIP,41285
343412,2022,1,195,Vox (zespół muzyczny),38802
762414,2022,1,204,Wiesław Niewiadomski,38305
3733133,2022,1,208,Marcin Matczak,38193
4604141,2022,1,216,Tymek,37355
896510,2022,1,234,Stanisława Gierek,35745
4771599,2022,1,235,Piotr Patkowski,35583
4278512,2022,1,248,Adriana Kalska,34714
828492,2022,1,275,Ryszard Forbrich,32514
1801691,2022,1,316,Paweł Wojtunik,30236
1697811,2022,1,321,Maxim w Gdyni,29837
761221,2022,1,361,Jeremiasz Barański,28352
837461,2022,1,391,Kazimierz Orzechowski (duchowny),27387
664234,2022,1,403,Katarzyna Gärtner,26761
1760837,2022,1,434,Chada,25645
96935,2022,1,435,Roman Kluska,25633
2743449,2022,1,453,Michał Gazda (aktor),25149
763466,2022,1,531,Janusz Trela,23639
4097900,2022,1,555,Marek Medvesek,23294
4492030,2022,1,563,Witold Kopeć,23106
93310,2022,1,568,Numery kierunkowe w Polsce,23035
3673045,2022,1,590,Marta Manowska,22590
379233,2022,1,655,Zbigniew Mikołajewski (gangster),21550
3240264,2022,1,670,Inflacja w Polsce,21209
4215440,2022,1,682,Marian Ziółkowski,20943
5051743,2022,1,693,Ekipa Friza,20730
198353,2022,1,707,Reprezentacja Polski w skokach narciarskich,20434
3026016,2022,1,718,Top Chef (Polska),20295
2421809,2022,1,725,Borys Mańkowski,20235
193093,2022,1,769,Milano (zespół muzyczny),19723
3110896,2022,1,838,Aleksander Milwiw-Baron,18816
2865738,2022,1,905,Lista odcinków serialu Świat według Kiepskich,17990
1255132,2022,1,907,Maciej Zientarski,17988
438686,2022,1,977,Polscy medaliści zimowych igrzysk olimpijskich,17353
2535956,2022,1,981,Igraszki z diabłem (Teatr Telewizji 1979),17332
882097,2022,1,984,Strzelanina w Magdalence,17298
3119065,2022,1,987,Na sygnale (polski serial telewizyjny),17256
343412,2022,2,41,Vox (zespół muzyczny),127394
438686,2022,2,70,Polscy medaliści zimowych igrzysk olimpijskich,97168
4566742,2022,2,104,Fame MMA,73701
828492,2022,2,127,Ryszard Forbrich,63016
5213749,2022,2,210,Andrzej Kozioł (piosenkarz),44855
783009,2022,2,227,Andrzej Banasiak,42930
3177440,2022,2,231,Hell’s Kitchen. Piekielna kuchnia,42310
421020,2022,2,326,Róże Europy,33362
4009144,2022,2,366,Izabella Łukomska-Pyżalska,30805
558065,2022,2,382,Góry Towarne,29988
4771599,2022,2,427,Piotr Patkowski,27619
5089375,2022,2,459,Kasjusz Życiński,26581
311321,2022,2,480,Sławomir Sikora (ur. 1964),25749
805572,2022,2,543,Jarosław Sokołowski (gangster),23962
5246658,2022,2,565,Dariusz Tokarzewski,23464
1231427,2022,2,616,Anna Głogowska,22373
1023600,2022,2,657,Polskie przejścia graniczne z Ukrainą,21621
4278512,2022,2,761,Adriana Kalska,19654
93310,2022,2,802,Numery kierunkowe w Polsce,19054
5051743,2022,2,913,Ekipa Friza,17594
2908280,2022,2,920,Lista czołgów Wojska Polskiego,17513
813299,2022,2,927,Afera korupcyjna w polskiej piłce nożnej,17426
198353,2022,2,955,Reprezentacja Polski w skokach narciarskich,17111
4566742,2022,3,105,Fame MMA,85986
1047205,2022,3,168,Karolina Korwin Piotrowska,63312
5244280,2022,3,192,Mask Singer,56265
1760837,2022,3,203,Chada,54816
1125539,2022,3,510,Maciej Radel,29897
5007598,2022,3,520,Patryk Cebulski,29670
3177440,2022,3,558,Hell’s Kitchen. Piekielna kuchnia,28177
4972433,2022,3,639,Lista odcinków programu Twoja twarz brzmi znajomo,25585
2908280,2022,3,665,Lista czołgów Wojska Polskiego,24940
1023600,2022,3,679,Polskie przejścia graniczne z Ukrainą,24528
